Age,Gender,Education,RaceEdu,County,Region,Party,Party_Detailed,Vote2024_Bucket,"Q1: The following survey seeks your opinion on political topics and is presented here on behalf of a third-party researcher. Any partisan views expressed should be attributed to the researcher, and not to the survey platform.",Q1_Registration,Q3: Which of the following election years did you vote in at least once?_2024 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2022 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2020 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2018 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2016 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2014 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_I voted in an election that occurred before the options above,Q3: Which of the following election years did you vote in at least once?_I did not vote in any of these elections / wasn't eligible to vote ,Q3_Motivation,Q4_PlanCertainty,Q5_OthersVoting,Q6_TopIssue,Q7_PoliticalOutlook,Q8_PrimaryParty,Q9_GOPGovPrimary,Q10_DEMGovPrimary,Q11_GovGeneral_R,Q12_GovGeneral_D,Q13_Recall2024,Q14_TrumpApprove,"Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q16_DeSantisApprove,"Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q18: Please rate the following policies in terms of your approval of them: Eliminate property taxes on homestead properties,Q18: Please rate the following policies in terms of your approval of them: Ban large investment firms from buying single-family homes,Q18: Please rate the following policies in terms of your approval of them: Increase competition in the insurance market,Q18: Please rate the following policies in terms of your approval of them: Remove homeless encampments using state resources,Q18: Please rate the following policies in terms of your approval of them: End H-1B visas and remove foreign workers from state government jobs,Q18: Please rate the following policies in terms of your approval of them: Raise tuition for foreign students at public universities,Q18: Please rate the following policies in terms of your approval of them: Oppose construction of AI data centers in Florida,Q18: Please rate the following policies in terms of your approval of them: Impose a 50% “sin tax” on OnlyFans creators,Q18: Please rate the following policies in terms of your approval of them: Mandate school uniforms in all public schools,Q18: Please rate the following policies in terms of your approval of them: Divest Florida government funds from Israeli bonds,Q18: Please rate the following policies in terms of your approval of them: Paid maternity leave for every mother in Florida,Q18: Please rate the following policies in terms of your approval of them: Public execution for individuals found guilty of crimes linked to the Epstein Files,Q18: Please rate the following policies in terms of your approval of them: Allow parents who withdraw their child from a public school to receive a state-funded education stipend that can be used for private school tuition or other approved educational expenses.,Q18: Please rate the following policies in terms of your approval of them: Raise taxes on out-of-state visitors or residents to offset costs for Floridians,Q18: Please rate the following policies in terms of your approval of them: Banning Palantir from government contracts in Florida,Q19_EpsteinApprove,Q20_DonaldsApprove,Q21_FishbackApprove,Q22_MyronGainesApprove,Q23_NickFuentesApprove,Q24_NewsSource,Q26_IsraelPACEffect
30-44,Male,High school or less,"White, Non College (Non-hispanic)","Miami-Dade, FL (12086)",South Florida,Democrat,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Harris,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Very motivated,"Not yet, but I plan to figure it out",Most,"Healthcare, Social Security & Medicare","Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Florida Democratic Party,,Jerry Demings,"David Jolly, the Democrat",A third-party / independent candidate,"Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,CNN,No difference / no opinion
45-64,Female,High school or less,Asian / Other,"Polk, FL (12105)",Central Florida,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Trump,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,I know one but not the other,Most,"Economy, Jobs & Cost of Living","Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican Party Of Florida,Not sure / undecided,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat approve,Neutral / no opinion,Strongly disapprove,Strongly approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,CNN,No difference / no opinion
30-44,Male,High school or less,Asian / Other,"Orange, FL (12095)",Central Florida,Democrat,"Lean Democratic Independent (Independent, usually votes Democratic)",Harris,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Very motivated,I know one but not the other,Most,"Economy, Jobs & Cost of Living","Lean Democratic Independent (Independent, usually votes Democratic)",Neither,,,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Somewhat disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Strongly approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,YouTube,Somewhat less likely
65+,Male,Postgraduate degree,"White, College (Non-hispanic)","Martin, FL (12085)",Southeast / Treasure Coast,Republican,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not too motivated,I do not plan to vote,About half,Foreign Policy & National Security,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Republican Party Of Florida,Not sure / undecided,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,ABC News,No difference / no opinion
65+,Female,Bachelor’s degree,"White, College (Non-hispanic)","Polk, FL (12105)",Central Florida,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Economy, Jobs & Cost of Living","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Fox News,No difference / no opinion
65+,Male,High school or less,"White, Non College (Non-hispanic)","Hillsborough, FL (12057)",Tampa Bay / Southwest,Democrat,"Working-Class / Union Democrat (Unions, wages, worker protections)",Harris,,Yes,Selected,Selected,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",Most,"Economy, Jobs & Cost of Living","Working-Class / Union Democrat (Unions, wages, worker protections)",Neither,,,Not sure / undecided,Not sure / undecided,"Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly disapprove,Strongly approve,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,ABC News,No difference / no opinion
30-44,Male,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Democrat,"Working-Class / Union Democrat (Unions, wages, worker protections)",Harris,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Yes, I know both how and where",All or nearly all,"Civil Rights, Personal Freedoms & Social Issues","Working-Class / Union Democrat (Unions, wages, worker protections)",Florida Democratic Party,,Not sure / undecided,Not sure / undecided,Not sure / undecided,"Kamala Harris, the Democrat",Strongly disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,CNN,No difference / no opinion
45-64,Female,Bachelor’s degree,Hispanic (Any Race),"Volusia, FL (12127)",Central Florida,Republican,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,I know one but not the other,All or nearly all,"Economy, Jobs & Cost of Living","America First Republican (Borders, national sovereignty, trade, anti-establishment)",Florida Democratic Party,,Not sure / undecided,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Strongly approve,Strongly approve,Somewhat disapprove,Strongly approve,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,NBC News,No difference / no opinion
18-29,Male,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Republican,"Lean Republican Independent (Independent, usually votes Republican)",Trump,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Civil Rights, Personal Freedoms & Social Issues","Lean Republican Independent (Independent, usually votes Republican)",Republican Party Of Florida,James Fishback,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Strongly approve,Strongly disapprove,Somewhat disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Strongly approve,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat disapprove,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,ABC News,Somewhat more likely
45-64,Male,Bachelor’s degree,"White, College (Non-hispanic)","Pinellas, FL (12103)",Tampa Bay / Southwest,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",Most,"Economy, Jobs & Cost of Living","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Byron Donalds,,"Byron Donalds, the Republican",Not sure / undecided,"Donald Trump, the Republican",Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat disapprove,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Independent / alternative online media,No difference / no opinion
65+,Male,Postgraduate degree,"White, College (Non-hispanic)","Volusia, FL (12127)",Central Florida,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Very motivated,"Not yet, but I plan to figure it out",Most,Immigration & Border Security,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Neither,,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly approve,Somewhat disapprove,Strongly disapprove,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Local TV news,No difference / no opinion
45-64,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Hernando, FL (12053)",Tampa Bay / Southwest,Independent,None of these / No clear political preference,Harris,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Not yet, but I plan to figure it out",A few,"Economy, Jobs & Cost of Living",None of these / No clear political preference,Florida Democratic Party,,Not sure / undecided,Not sure / undecided,Not sure / undecided,"Kamala Harris, the Democrat",Somewhat approve,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,TikTok,Somewhat less likely
30-44,Female,Some college/Associate's degree,"White, Non College (Non-hispanic)","Highlands, FL (12055)",Southeast / Treasure Coast,Independent,"Anti-Establishment Independent (Distrusts both parties, outsider-focused)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not motivated at all,"Yes, I know both how and where",Most,"Civil Rights, Personal Freedoms & Social Issues","Anti-Establishment Independent (Distrusts both parties, outsider-focused)",Neither,,,A third-party / independent candidate,A third-party / independent candidate,"Donald Trump, the Republican",Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly approve,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly approve,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat disapprove,Strongly approve,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,YouTube,Much less likely
45-64,Male,Some college/Associate's degree,"White, Non College (Non-hispanic)","Escambia, FL (12033)",Florida Panhandle,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Trump,,Yes,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Crime, Public Safety & Policing","Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican Party Of Florida,Byron Donalds,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat disapprove,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,NBC News,Somewhat more likely
65+,Female,Some college/Associate's degree,Black/African American,"Leon, FL (12073)",Florida Panhandle,Democrat,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics","Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Florida Democratic Party,,David Jolly,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly approve,Neutral / no opinion,Somewhat disapprove,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,CNN,Somewhat less likely
45-64,Female,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",,,Yes,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not too motivated,"Not yet, but I plan to figure it out",All or nearly all,"Education, Housing & Family Issues","Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Florida Democratic Party,,Not sure / undecided,Not sure / undecided,Not sure / undecided,,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Strongly disapprove,YouTube,No difference / no opinion
45-64,Male,Some college/Associate's degree,"White, Non College (Non-hispanic)","Pinellas, FL (12103)",Tampa Bay / Southwest,Republican,"Lean Republican Independent (Independent, usually votes Republican)",Harris,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",About half,"Crime, Public Safety & Policing","Lean Republican Independent (Independent, usually votes Republican)",Republican Party Of Florida,Not sure / undecided,,"Byron Donalds, the Republican","James Fishback, the Republican","Kamala Harris, the Democrat",Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Facebook,Somewhat more likely
65+,Male,High school or less,Black/African American,"Leon, FL (12073)",Florida Panhandle,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Very motivated,"Not yet, but I plan to figure it out",About half,Immigration & Border Security,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Neither,,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
